Ftherm_star	Ftherm_planet	Frefl_planet	
Star.Blackbody	Planet.Thermal	Planet.Reflected	
531136.889826783445	00092.482127732394	00000.020773052098	
531136.889826783445	00000.503278499173	00000.000034541315	
531136.889826783445	00000.370155959019	00000.000001448709	
499289.265512130456	00004.611060378969	00000.000240860009	
499289.265512130456	00000.495022400229	00000.000222545384	
499289.265512130456	00000.086207107427	00000.000014284677	
499289.265512130456	00000.240327252128	00000.000034793969	
2816971.448919235729	00033.927524916209	00000.048634068877	
2816971.448919235729	00007.162787283965	00000.001202094366	
2816971.448919235729	00012.803243505354	00000.000219128602	
2816971.448919235729	00001.553068834899	00000.000036656796	
2816971.448919235729	00010.730344955490	00000.002397652696	
2816971.448919235729	00000.303005712644	00000.000020501431	
2816971.448919235729	00167.411204038307	00000.002462748560	
2816971.448919235729	00032.233692902727	00000.008909514591	
2816971.448919235729	00000.118210411561	00000.000006366933	
132767.892028334725	00023.345155437077	00000.006511973343	
132767.892028334725	00000.598324744670	00000.000401857541	
132767.892028334725	00004.201168537694	00000.004081015137	
132767.892028334725	00001.234944379159	00000.001889435712	
132767.892028334725	00000.048925643576	00000.000381893212	
132767.892028334725	00000.027066977156	00000.000130716665	
827215.510291036917	00038.593930198456	00000.050071116734	
827215.510291036917	00017.923125439605	00000.012855924585	
827215.510291036917	00001.502654527893	00000.014214795748	
827215.510291036917	00000.810817330615	00000.000709406381	
827215.510291036917	00000.402787662221	00000.000006484849	
827215.510291036917	00000.112071749055	00000.000000010079	
827215.510291036917	00000.571343836403	00000.000000068291	
827215.510291036917	00004.294073805290	00000.055545851907	
827215.510291036917	00000.084042963281	00000.000006693894	
827215.510291036917	00000.075529030047	00000.000014488835	
827215.510291036917	00000.712584004203	00000.000001235262	
437718.929943768424	00001.060167893736	00000.000713612923	
437718.929943768424	00001.757278052544	00000.000011947521	
437718.929943768424	00000.385390962375	00000.000012797109	
437718.929943768424	00000.366692079476	00000.000024523783	
437718.929943768424	00009.071719926342	00000.006031291049	
437718.929943768424	00006.366678884535	00000.059565739918	
437718.929943768424	00001.214574625626	00000.001649040985	
437718.929943768424	00011.552005433840	00000.001044315863	
3567656.478604139760	00024.941175303055	00000.003016941654	
3567656.478604139760	00083.961657207242	00000.017507292770	
3567656.478604139760	00026.917312511628	00000.003805196605	
3567656.478604139760	00000.526173017765	00000.000065074021	
3567656.478604139760	00053.979940087178	00000.098133655376	
3567656.478604139760	00032.121655696133	00000.014841597357	
1278331.425059497822	00023.819613131294	00000.007630543134	
1278331.425059497822	00007.501072084550	00000.013948885350	
1278331.425059497822	00008.403298891213	00000.002713966883	
1278331.425059497822	00000.601907554825	00000.000000092295	
530275.219901162782	00015.541088492720	00000.009198896608	
530275.219901162782	00000.289422293944	00000.000001325332	
530275.219901162782	00000.949165014761	00000.000385914971	
530275.219901162782	00000.954526300188	00000.000058929827	
530275.219901162782	00000.146499894844	00000.000008794290	
530275.219901162782	00000.081020874566	00000.000002282751	
594365.116843913565	00000.460206283034	00000.000074978684	
594365.116843913565	00010.395942540959	00000.028571784675	
594365.116843913565	00011.883926551158	00000.011775134053	
594365.116843913565	00000.505032547980	00000.000099599160	
547601.415409370791	00000.782196256918	00000.000002535772	
547601.415409370791	00004.800372162939	00000.039855527830	
547601.415409370791	00015.199916190267	00000.000471024558	
547601.415409370791	00004.438998772214	00000.000074882688	
547601.415409370791	00000.466076167585	00000.000081809201	
478914.639207868488	00009.323959990790	00000.002821728554	
478914.639207868488	00009.162848554639	00000.000022532383	
478914.639207868488	00000.055176974575	00000.000006707064	
478914.639207868488	00049.849164872878	00000.538959692929	
478914.639207868488	00016.520765051847	00000.075813962920	
478914.639207868488	00000.972012826059	00000.002300139671	
478914.639207868488	00000.891090842706	00000.000007438452	
478914.639207868488	00000.704395952411	00000.000094100797	
478914.639207868488	00000.716062150207	00000.000002837803	
478914.639207868488	00000.031207068559	00000.000000631354	
1158625.601098211948	00012.250138168818	00000.004495337194	
1158625.601098211948	00010.299481617752	00000.007801854216	
1158625.601098211948	00000.552958079333	00000.000093842993	
1158625.601098211948	00000.124670000172	00000.000008604521	
1158625.601098211948	00094.435798008605	00003.186397134201	
1158625.601098211948	00002.290023581675	00000.000164570314	
1158625.601098211948	00014.067009637200	00000.000163614740	
1158625.601098211948	00003.281277570683	00000.000013218366	
1158625.601098211948	00000.239260910631	00000.000004055388	
1158625.601098211948	00000.091354796990	00000.000016060914	
21421.391735867168	00000.104399141820	00000.000008437051	
21421.391735867168	00000.001121154902	00000.000005200130	
21421.391735867168	00000.550082321325	00000.000017524813	
21421.391735867168	00000.038117590609	00000.000030424336	
21421.391735867168	00000.024905899183	00000.000011029478	
21421.391735867168	00000.000090847195	00000.000027311314	
1260028.936774321832	00001.172839363627	00000.000139970008	
1260028.936774321832	00001.491322097245	00000.000081388061	
1260028.936774321832	00002.089962421827	00000.000073994664	
2113413.388213591650	00003.600821528211	00000.003564882145	
2113413.388213591650	00000.667900215184	00000.000038293108	
6661877.181567301974	00216.022880790514	00000.212001620194	
6661877.181567301974	00303.052540953765	00001.975147242836	
6661877.181567301974	00039.685771423304	00000.002856183068	
6661877.181567301974	00082.192854625438	00000.002998017083	
6661877.181567301974	00015.357595192525	00000.000245378060	
6661877.181567301974	00000.706612707665	00000.000320639244	
6661877.181567301974	01233.542665517137	00000.133493563903	
6661877.181567301974	00027.424187037377	00000.089769198668	
6661877.181567301974	00141.770234873168	00000.012349529953	
6661877.181567301974	00022.760464085347	00000.008943683803	
6661877.181567301974	00005.244264864826	00000.000014431154	
689540.999321327312	00013.749546424690	00000.000014967651	
689540.999321327312	00002.484522924933	00000.000326259336	
689540.999321327312	00000.102876893052	00000.000004980899	
214557.668222996319	00000.777417764781	00000.000003392586	
214557.668222996319	00000.456526575403	00000.000000522673	
214557.668222996319	00002.774363341520	00000.002680903325	
214557.668222996319	00000.638509579808	00000.000006792666	
214557.668222996319	00001.687322375214	00000.000106554264	
214557.668222996319	00000.067847364268	00000.000055935061	
214557.668222996319	00000.011565231406	00000.000000577403	
1018010.325010051485	00125.826629012107	00002.643256509567	
1018010.325010051485	00008.886254969011	00000.010955220206	
1018010.325010051485	00004.815298750876	00000.000006646830	
1018010.325010051485	00023.785919482180	00000.001569191856	
1018010.325010051485	00000.504481650545	00000.000304701817	
1018010.325010051485	00000.207864253999	00000.000019740485	
691405.536672555376	00028.580158006372	00000.013000646805	
691405.536672555376	00023.667467306091	00000.004002605498	
691405.536672555376	00000.116846169691	00000.000008085954	
691405.536672555376	00000.116647202684	00000.000000990665	
691405.536672555376	00010.644005781976	00000.001956967921	
2234267.203935724217	00071.638968935522	00000.134800728952	
2234267.203935724217	00003.658265487417	00000.000687719807	
2234267.203935724217	00110.384016635238	00000.185492721350	
2234267.203935724217	00002.680891239835	00000.000201426467	
2234267.203935724217	00018.119137526947	00000.033765201596	
2234267.203935724217	00007.269083369797	00000.000095402886	
28737.818635592252	00003.251037470214	00000.016888662838	
28737.818635592252	00001.371642515752	00000.001417542575	
28737.818635592252	00000.592506048362	00000.000705946417	
28737.818635592252	00000.004432442715	00000.000022141468	
28737.818635592252	00000.002800148160	00000.000017660904	
28737.818635592252	00000.005615654735	00000.000003287779	
28737.818635592252	00001.232939362814	00000.006632129103	
28737.818635592252	00000.017390798091	00000.000026398946	
28737.818635592252	00000.010665758256	00000.000005178290	
14517.318205530446	00000.026688159472	00000.000006408209	
14517.318205530446	00000.012534042444	00000.000011470746	
14517.318205530446	00000.000103257029	00000.000000037942	
14517.318205530446	00000.001078165626	00000.000008813085	
09670.487835324935	00000.099444387217	00000.000058174521	
09670.487835324935	00000.012083631684	00000.000005571933	
09670.487835324935	00000.000041706488	00000.000005224515	
04810.249897660775	00000.000015539765	00000.000001713110	
04810.249897660775	00000.034415958478	00000.000011716261	
04810.249897660775	00000.000009618307	00000.000000088589	
25487.873118331379	00000.069864869228	00000.000019327615	
25487.873118331379	00000.058303163270	00000.000059371177	
25487.873118331379	00000.005160432555	00000.000010849665	
25487.873118331379	00000.545228824089	00000.000320072585	
25487.873118331379	00000.082603493401	00000.000003516848	
25487.873118331379	00000.014232080759	00000.000003111753	
04157.892893469666	00000.048118103186	00000.000046897692	
04157.892893469666	00000.001745651367	00000.000001930851	
04157.892893469666	00000.950109575801	00000.000346888498	
04157.892893469666	00000.001645471588	00000.000004865442	
04157.892893469666	00000.000018138420	00000.000000038766	
09265.473007183677	00000.000002019534	00000.000000298111	
09265.473007183677	00000.446996587996	00000.000423016129	
09265.473007183677	00000.031879844630	00000.000022171073	
09265.473007183677	00000.004846122421	00000.000080202075	
09265.473007183677	00000.000631606505	00000.000000740574	
09265.473007183677	00000.000002961179	00000.000003592907	
10954.108673033581	00001.658457427021	00000.016650082439	
10954.108673033581	00000.650944347911	00000.000402471269	
10954.108673033581	00000.012677696691	00000.000001197360	
10954.108673033581	00000.004941474365	00000.000023347585	
10954.108673033581	00000.043619299539	00000.000003211793	
10954.108673033581	00000.017773346002	00000.000000253409	
10954.108673033581	00000.120680502112	00000.000015443992	
10954.108673033581	00000.000008613776	00000.000002863219	
03937.620195494101	00000.811449203148	00000.000524088823	
03937.620195494101	00000.113915303211	00000.000052489171	
03937.620195494101	00000.002655491909	00000.000009731125	
03937.620195494101	00000.000053000339	00000.000000081485	
03937.620195494101	00000.000000920171	00000.000003226049	
03937.620195494101	00000.107726466546	00000.000021701481	
03937.620195494101	00000.000095810757	00000.000001367957	
03937.620195494101	00000.000003187023	00000.000009652269	
05230.990926486946	00000.013543871510	00000.000175539856	
05230.990926486946	00000.261954351112	00000.000108664006	
05230.990926486946	00000.202821502565	00000.000901392917	
05230.990926486946	00000.001868282358	00000.000000571501	
05230.990926486946	00000.000000269412	00000.000004679614	
05005.883396003045	00000.000026782658	00000.000000378103	
05005.883396003045	00000.905392070675	00000.004090546674	
05005.883396003045	00000.000015391676	00000.000000857764	
02892.195439074224	00002.434907592527	00000.003830711724	
02892.195439074224	00000.015304537074	00000.000024605141	
02892.195439074224	00000.000004455023	00000.000000101238	
04672.986589014152	00000.487661281576	00000.001083853352	
04672.986589014152	00000.000000498799	00000.000000756404	
04672.986589014152	00000.679259379304	00000.001357419598	
04672.986589014152	00000.008037127739	00000.000000920176	
04672.986589014152	00000.001997250182	00000.000000041957	
04672.986589014152	00000.000062245921	00000.000021333275	
42386.541650344807	00000.007777831037	00000.000007053413	
42386.541650344807	00000.261760038863	00000.000022905300	
42386.541650344807	00000.002100164842	00000.000005513209	
02030.891457164008	00000.003585137487	00000.000007470750	
02030.891457164008	00001.354013238184	00000.004154245305	
02030.891457164008	00000.000014401870	00000.000000074914	
02030.891457164008	00000.000236476179	00000.000000640482	
02622.277699824165	00011.097173956401	00000.014629806560	
02622.277699824165	00000.357118614044	00000.001867825182	
02622.277699824165	00000.131263968948	00000.000006664514	
02622.277699824165	00000.000010331101	00000.000000029737	
02622.277699824165	00000.000000094625	00000.000000355887	
25359.844791084193	00000.221612776527	00000.000105086167	
25359.844791084193	00000.044784633950	00000.000003442997	
25359.844791084193	00000.030291275880	00000.000004383802	
25359.844791084193	00000.000301603336	00000.000005539945	
25359.844791084193	00000.892984256526	00000.005001322273	
25359.844791084193	00002.415459902074	00000.000003507798	
25359.844791084193	00001.183454938576	00000.000037631401	
25359.844791084193	00000.124672216525	00000.000008079748	
25359.844791084193	00000.153239214079	00000.000023135100	
25359.844791084193	00000.096114634691	00000.000000170148	
25359.844791084193	00000.000526415154	00000.000013722107	
05891.408126543281	00000.757393849578	00000.000480082697	
05891.408126543281	00000.082272663429	00000.000004666390	
05891.408126543281	00000.007106443413	00000.000000886771	
05891.408126543281	00000.000130839549	00000.000000552092	
05891.408126543281	00000.000010280028	00000.000000005114	
05891.408126543281	00000.481756188911	00000.000120842907	
05891.408126543281	00000.000612997666	00000.000000207280	
18213.161314184617	00000.385848792494	00000.000361422241	
18213.161314184617	00000.040154214590	00000.000149891879	
18213.161314184617	00000.004598427834	00000.000002280873	
18213.161314184617	00000.004990383585	00000.000025391247	
05944.842481991775	00000.147562543386	00000.000006246977	
05944.842481991775	00000.012630580743	00000.000000507421	
05944.842481991775	00000.016325723320	00000.000006780540	
05944.842481991775	00000.000062870304	00000.000000100237	
05944.842481991775	00000.003555914631	00000.000000500150	
06635.782250264154	00000.312438847605	00000.000506564282	
06635.782250264154	00000.053248199220	00000.000014180084	
06635.782250264154	00000.001051511641	00000.000003009235	
06635.782250264154	00000.002076450904	00000.000000003398	
06635.782250264154	00000.001030174391	00000.000000049149	
06635.782250264154	00000.000485742929	00000.000000001719	
03521.302783519230	00000.005252351661	00000.000000158559	
03521.302783519230	00000.003412532657	00000.000000505473	
03521.302783519230	00000.002868875460	00000.000010547563	
03521.302783519230	00000.000004885460	00000.000001461821	
03521.302783519230	00000.106511836098	00000.000189214599	
03521.302783519230	00000.018208816053	00000.000004258357	
08386.437956284117	00000.458883327247	00000.000214783091	
08386.437956284117	00000.061429521673	00000.000042452744	
08386.437956284117	00001.399193070490	00000.001632178910	
08386.437956284117	00000.117243786852	00000.000165620322	
08386.437956284117	00000.053129474966	00000.000045736321	
08386.437956284117	00000.009392332891	00000.000004861275	
08386.437956284117	00000.000133392659	00000.000005063701	
02377.890526602480	00000.041356417118	00000.000051279659	
02377.890526602480	00000.026485911471	00000.000004866373	
02377.890526602480	00000.098869255572	00000.000100400226	
02377.890526602480	00000.023448356217	00000.000003556948	
02377.890526602480	00000.001681580316	00000.000003822523	
02377.890526602480	00000.000990832056	00000.000004833099	
11465.092444113532	00000.387314102504	00000.000706029888	
11465.092444113532	00000.000089399810	00000.000000115783	
08491.052573327095	00000.323945837541	00000.000105545358	
08491.052573327095	00000.065669882888	00000.000033261834	
08491.052573327095	00000.020858920155	00000.000019583300	
08491.052573327095	00000.000065959606	00000.000000364197	
08491.052573327095	00000.550403866993	00000.000392601561	
08491.052573327095	00000.446796033137	00000.000019416461	
08491.052573327095	00001.533615247427	00000.004376127403	
08491.052573327095	00000.128390683633	00000.000154882408	
08491.052573327095	00000.041012392803	00000.000053437293	
08491.052573327095	00000.044615535076	00000.000001140171	
08491.052573327095	00000.035117260252	00000.000000051907	
08491.052573327095	00000.003260456237	00000.000000103938	
08491.052573327095	00000.000973011559	00000.000000418819	
69762.374563732214	00002.756821430298	00000.000791331868	
69762.374563732214	00000.047991952564	00000.000032359843	
69762.374563732214	00000.014482643704	00000.000028326741	
04000.275241262723	00000.550034297451	00000.002090641047	
04000.275241262723	00000.022732074576	00000.000022584214	
04000.275241262723	00000.000653216719	00000.000000200244	
04000.275241262723	00000.069679416244	00000.000031830104	
04000.275241262723	00000.000001855335	00000.000000735880	
01720.001777237525	00000.101693968791	00000.001149216181	
01720.001777237525	00000.000023044144	00000.000001846341	
01720.001777237525	00000.000010508674	00000.000005616345	
03543.025950572228	00001.766912779313	00000.000726818124	
03543.025950572228	00000.000011689673	00000.000000059509	
03543.025950572228	00000.028568894027	00000.000013939406	
03543.025950572228	00000.000164592320	00000.000000052634	
04170.574141485019	00000.000934567616	00000.000000046834	
04170.574141485019	00008.193014911335	00000.007637860129	
04170.574141485019	00000.000007099598	00000.000000263034	
01872.979326737667	00000.989908605043	00000.004010086616	
01872.979326737667	00000.180163910280	00000.000184779743	
01872.979326737667	00000.006447220950	00000.000008972723	
01872.979326737667	00000.000376153700	00000.000000468254	
01872.979326737667	00000.000000018765	00000.000000069380	
01872.979326737667	00002.308244479597	00000.000103392533	
01872.979326737667	00000.057256528799	00000.000131092546	
01872.979326737667	00000.007544795818	00000.000000295461	
01872.979326737667	00000.000265042006	00000.000002312314	
01872.979326737667	00000.000009814413	00000.000013065972	
01872.979326737667	00000.000000470045	00000.000000014857	
01872.979326737667	00000.000000240633	00000.000000043813	
01872.979326737667	00000.000000184975	00000.000000024936	
02039.090685156574	00000.303843017538	00000.000331601978	
02039.090685156574	00000.000091824571	00000.000001618298	
02039.090685156574	00000.012436459119	00000.000098356496	
02039.090685156574	00000.004007940111	00000.000028751588	
02039.090685156574	00000.000031719385	00000.000000014291	
02039.090685156574	00000.000001034401	00000.000000360422	
33006.229642094782	00001.293586407994	00000.001092733341	
33006.229642094782	00000.008579644934	00000.000000697731	
33006.229642094782	00000.001941708716	00000.000000693572	
33006.229642094782	00000.000275214678	00000.000000693130	
33006.229642094782	00006.399873524772	00000.010930080905	
33006.229642094782	00000.135830989402	00000.000029118646	
03785.873005949019	00000.048722151972	00000.000009394612	
03785.873005949019	00000.105314069496	00000.000003913413	
03785.873005949019	00000.000587285931	00000.000004725065	
01086.604985782451	00002.421057523731	00000.014515365687	
01086.604985782451	00000.000107899494	00000.000005004373	
01086.604985782451	00000.001126184815	00000.000000645175	
01086.604985782451	00000.000001518331	00000.000000531957	
01086.604985782451	00000.110431562946	00000.000297871158	
01086.604985782451	00000.000001549968	00000.000000035590	
01086.604985782451	00000.000000051787	00000.000004200288	
02209.375699540141	00000.199205468780	00000.000009633958	
02209.375699540141	00000.032513653901	00000.000014424673	
02209.375699540141	00000.000606271345	00000.000003673495	
02209.375699540141	00000.000350955917	00000.000002287194	
02209.375699540141	00000.000007938100	00000.000000278607	
02209.375699540141	00000.000000568850	00000.000001453800	
01760.752780391897	00000.008271406797	00000.000000683844	
01760.752780391897	00000.000323725241	00000.000026802667	
01760.752780391897	00000.000001039763	00000.000000268717	
01760.752780391897	00000.368425483346	00000.000226810315	
01760.752780391897	00000.227237001173	00000.000121954201	
01760.752780391897	00000.427202918184	00000.000957366265	
01760.752780391897	00000.026664729932	00000.000012712835	
01760.752780391897	00000.043325052052	00000.000092784822	
01760.752780391897	00000.000000131667	00000.000000121438	
03352.675210368888	00000.003238926923	00000.000001309412	
03352.675210368888	00004.348965544686	00000.001253291149	
03352.675210368888	00000.000918061619	00000.000000406456	
03352.675210368888	00000.000320710619	00000.000001087426	
03352.675210368888	00000.000200470877	00000.000013000433	
02203.668563431326	00000.378846136891	00000.000151017222	
02203.668563431326	00000.004591439589	00000.000013685867	
02203.668563431326	00000.000554441081	00000.000005483656	
02203.668563431326	00000.000009345316	00000.000000808858	
02203.668563431326	00000.002663982416	00000.000008587571	
02203.668563431326	00000.001836187284	00000.000007539240	
02203.668563431326	00000.000000597010	00000.000000095187	
15057.115120121494	00007.583705785679	00000.029980347932	
15057.115120121494	00000.042472308968	00000.000001284313	
15057.115120121494	00000.002421454704	00000.000019628290	
15057.115120121494	00000.000057229048	00000.000004158776	
15057.115120121494	00001.227130007208	00000.003998474427	
15057.115120121494	00000.000009603932	00000.000005375220	
01594.843638462476	00000.001695079164	00000.000014136956	
01594.843638462476	00000.000220569979	00000.000009862704	
01594.843638462476	00000.000056848295	00000.000000005888	
01594.843638462476	00000.000000243232	00000.000000094393	
01594.843638462476	00001.044651289384	00000.002701660927	
01594.843638462476	00000.013606854612	00000.000013703986	
2167927.718220503069	00028.928304786385	00000.095678149065	
2167927.718220503069	00192.648577828233	00000.037010368146	
2167927.718220503069	00002.717804737732	00000.003921231715	
2167927.718220503069	00008.132199006522	00000.002124680716	
2167927.718220503069	00015.884800898652	00000.004017483136	
32927.363133323146	00000.195635274957	00000.000128612658	
32927.363133323146	00000.000880658674	00000.000000209704	
32927.363133323146	00000.000222385211	00000.000000897753	
32927.363133323146	00001.589370074592	00000.000378501851	
32927.363133323146	00000.787830833444	00000.000030635266	
32927.363133323146	00000.073522505663	00000.000006542200	
01811.728658979546	00000.020599087202	00000.000003396840	
01811.728658979546	00000.007997145155	00000.000017409047	
01811.728658979546	00000.000104700578	00000.000000173417	
01811.728658979546	00000.000000012783	00000.000000104318	
01811.728658979546	00000.659598730961	00000.000440227498	
01811.728658979546	00000.012258667419	00000.000257019314	
01811.728658979546	00000.000421652950	00000.000018538130	
01811.728658979546	00000.000000025133	00000.000006287083	
09482.882972610161	00000.012074735758	00000.000001430894	
09482.882972610161	00000.068922361863	00000.000042445843	
09482.882972610161	00000.000362821745	00000.000025855691	
09482.882972610161	00000.000035952856	00000.000000563921	
09482.882972610161	00001.039341602188	00000.004732234244	
09482.882972610161	00000.031386334913	00000.000017536463	
09482.882972610161	00000.001986561662	00000.000001337332	
09482.882972610161	00000.000314255202	00000.000000364376	
09482.882972610161	00000.000023153009	00000.000000547727	
04219.398579830829	00000.004016577872	00000.000005165090	
04219.398579830829	00001.862530891261	00000.000068925756	
04219.398579830829	00000.000463238612	00000.000000008415	
04371.594829993575	00004.215744341988	00000.001902140444	
04371.594829993575	00000.135297474962	00000.000014816023	
04371.594829993575	00000.007181090042	00000.000083648976	
04371.594829993575	00004.284544247506	00000.002127820996	
04371.594829993575	00000.309378792580	00000.000026537868	
04371.594829993575	00000.008129458259	00000.000230398234	
03087.810677741730	00000.000033511036	00000.000005585650	
03087.810677741730	00000.795653800652	00000.001523405778	
02029.269840313238	00000.379165537219	00000.000001987563	
02029.269840313238	00000.000987094736	00000.000001800900	
02029.269840313238	00000.000000327843	00000.000000187205	
89019.412013259425	00046.463621040148	00000.365726983320	
89019.412013259425	00000.105705871885	00000.000000778710	
203016.841182954377	00000.992189594650	00000.001326832003	
203016.841182954377	00000.176332294469	00000.000070340739	
203016.841182954377	00006.916155488095	00000.001427603899	
108321.785025708974	00001.371040200860	00000.001794897018	
108321.785025708974	00000.345627740761	00000.000873712050	
108321.785025708974	00003.734827829579	00000.001223352444	
108321.785025708974	00000.244555857222	00000.000006288863	
108321.785025708974	00000.151978906370	00000.000000874773	
108321.785025708974	00005.308195296466	00000.001453362809	
108321.785025708974	00000.404044199445	00000.000086354658	
130695.900011614576	00009.682440057479	00000.039741137109	
130695.900011614576	00001.085755665770	00000.002254601846	
130695.900011614576	00000.167436547708	00000.000092221885	
130695.900011614576	00000.000688588237	00000.000000356557	
130695.900011614576	00001.071690257471	00000.000247919543	
130695.900011614576	00000.555629374085	00000.000553935923	
90128.657105035134	00003.276678405966	00000.020866618739	
90128.657105035134	00000.897161371025	00000.000019356548	
90128.657105035134	00000.135710347000	00000.000080183842	
90128.657105035134	00000.003680443565	00000.000006601752	
90128.657105035134	00000.667615609117	00000.000191726803	
90128.657105035134	00000.506879316962	00000.000111665275	
90128.657105035134	00000.560262090267	00000.000401199004	
90128.657105035134	00000.129251686717	00000.000042015394	
90128.657105035134	00000.023821851263	00000.000007164705	
64519.246547323753	00010.064049319469	00000.000922349255	
64519.246547323753	00001.582343325573	00000.000337403538	
349646.235854983795	00066.043970698713	00000.181643957428	
349646.235854983795	00000.657903699287	00000.000392436691	
349646.235854983795	00000.491536162206	00000.000440437097	
349646.235854983795	00000.004451815841	00000.000031178301	
141020.230517954449	00007.893759922931	00000.000613448292	
141020.230517954449	00000.033003843835	00000.000057727457	
141020.230517954449	00000.502001837380	00000.000413625400	
141020.230517954449	00000.135588036466	00000.000001197895	
72089.621416005422	00003.828670796139	00000.001621876888	
72089.621416005422	00000.059667221780	00000.000015671345	
72089.621416005422	00000.018153462254	00000.000003684018	
72089.621416005422	00000.025774214374	00000.000004586846	
121244.363620777338	00051.240803251470	00000.356048314406	
121244.363620777338	00001.409606492033	00000.000163763199	
121244.363620777338	00010.263325954467	00000.013209318776	
121244.363620777338	00000.861178940469	00000.000040635626	
121244.363620777338	00007.654532183051	00000.003388621989	
121244.363620777338	00000.047098280232	00000.000192534536	
121244.363620777338	00000.005272109110	00000.000005107848	
121244.363620777338	00000.001558427882	00000.000006578064	
121244.363620777338	00025.343062121429	00000.148651713083	
121244.363620777338	00005.909003877518	00000.000147764347	
121244.363620777338	00004.805674770542	00000.000474953603	
121244.363620777338	00000.185433097926	00000.000008521117	
121244.363620777338	00000.010424053211	00000.000000441770	
111192.906350091100	00005.830049520843	00000.000734899776	
111192.906350091100	00003.932922297868	00000.014139541491	
111192.906350091100	00071.369492094642	00000.000583915493	
111192.906350091100	00000.013842486411	00000.000001739119	
111192.906350091100	00001.687173008607	00000.000952588232	
84346.824479438656	00000.619169162991	00000.000143094655	
84346.824479438656	00000.052395844294	00000.000243932918	
84346.824479438656	00000.019860636211	00000.000036199410	
84346.824479438656	00000.006471994643	00000.000024552038	
84346.824479438656	00000.170083135563	00000.000107226448	
248591.603070404235	00049.164114346993	00000.058911180744	
248591.603070404235	00000.673791151097	00000.000114127190	
248591.603070404235	00000.006883573212	00000.000011521517	
248591.603070404235	00000.096567084071	00000.000099872862	
248591.603070404235	00000.064668609983	00000.000085750788	
43784.704669859057	00001.360197142072	00000.003739669295	
43784.704669859057	00003.256464365696	00000.000327290909	
43784.704669859057	00000.164508639441	00000.000055494971	
43784.704669859057	00000.037377519691	00000.000078757705	
43784.704669859057	00000.094620276147	00000.000010890898	
43784.704669859057	00000.008848697728	00000.000000023416	
43784.704669859057	00000.005507089787	00000.000022858998	
43784.704669859057	00000.446149455518	00000.000045016194	
43784.704669859057	00000.235303643344	00000.000436522525	
49257.349510744825	00001.244192928010	00000.000108370231	
49257.349510744825	00000.210728831165	00000.000065827466	
49257.349510744825	00000.057552680366	00000.000097359885	
49257.349510744825	00000.019574768969	00000.000011773816	
49257.349510744825	00003.052360854546	00000.001236715093	
49257.349510744825	00000.303940625429	00000.000686745389	
49257.349510744825	00000.001002282965	00000.000005022608	
154169.217233622330	00001.780971987400	00000.001118350689	
154169.217233622330	00000.031987258058	00000.000031259670	
154169.217233622330	00000.013933755721	00000.000004870374	
154169.217233622330	00003.402061024370	00000.000666297401	
154169.217233622330	00000.356764996313	00000.000116560233	
98947.938214040216	00002.145456999316	00000.017755928093	
98947.938214040216	00000.233981123983	00000.000037964023	
98947.938214040216	00000.013956492576	00000.000006783690	
98947.938214040216	00003.330089250545	00000.000783062878	
98947.938214040216	00000.378003090986	00000.000001285813	
98947.938214040216	00000.171129361087	00000.000008805491	
98947.938214040216	00000.011033180063	00000.000001206989	
49453.618456275413	00000.163196681132	00000.000090588399	
49453.618456275413	00000.017280551862	00000.000024438336	
49453.618456275413	00000.005720981968	00000.000007236430	
118439.299358755990	00002.148685540985	00000.000459385685	
118439.299358755990	00001.252603719553	00000.000163465642	
118439.299358755990	00000.150492957681	00000.000018904115	
86565.781938374508	00000.016753935679	00000.000024369991	
86565.781938374508	00002.126329562800	00000.001386597571	
216790.256769901083	00002.647646475689	00000.002266950873	
216790.256769901083	00041.797213732550	00000.026535252336	
216790.256769901083	00000.561807573189	00000.000150130442	
216790.256769901083	00000.166379860361	00000.000008666293	
25601.401605496798	00001.676606456663	00000.005547855026	
25601.401605496798	00000.002266407595	00000.000011866515	
25601.401605496798	00000.000248109185	00000.000003095956	
25601.401605496798	00000.000205742909	00000.000001644008	
25601.401605496798	00000.000043513966	00000.000000713308	
109289.721596905874	00000.015971101942	00000.000022591889	
109289.721596905874	00012.827007027857	00000.002748384160	
109289.721596905874	00006.354816092882	00000.000762024639	
109289.721596905874	00000.089044441210	00000.000173695306	
135327.447227764380	00025.505799333538	00000.012279652251	
135327.447227764380	00000.899163205059	00000.000156405498	
135327.447227764380	00002.806463202196	00000.003989452883	
135327.447227764380	00000.000336534148	00000.000000607573	
40097.176099570497	00001.198619104341	00000.001279548439	
40097.176099570497	00000.152535088118	00000.000004208012	
40097.176099570497	00000.001014859214	00000.000001682397	
40097.176099570497	00000.006069334817	00000.000028794844	
102987.097379461426	00002.733705375498	00000.000021842913	
102987.097379461426	00000.044366299137	00000.000000255021	
102987.097379461426	00003.832614845532	00000.043098494633	
102987.097379461426	00000.046705103446	00000.000000155255	
102987.097379461426	00000.080544735701	00000.000009296441	
93149.989346762479	00000.095053362052	00000.000000256261	
93149.989346762479	00000.614503592231	00000.000158327223	
93149.989346762479	00000.036472966170	00000.000008307618	
93149.989346762479	00015.226067536071	00000.031781823748	
93149.989346762479	00001.692204536157	00000.001487094759	
60556.461122783076	00000.352630878333	00000.000005484684	
60556.461122783076	00000.872673078923	00000.000486858897	
